0.000000000000000000e+00,-1.244858169555664062e+01,1.511529922485351562e+01,5.160865783691406250e-01,1.874436950683593750e+01,3.000000000000000000e+01,5.000000000000000000e+00
0.000000000000000000e+00,2.280502700805664062e+01,-9.218795776367187500e+00,1.531749725341796875e+00,2.004716491699218750e+01,3.000000000000000000e+01,-9.238986968994140625e-01
0.000000000000000000e+00,-3.000000000000000000e+01,2.606264495849609375e+01,-4.914203166961669922e+00,1.532722854614257812e+01,2.346210479736328125e-01,2.063472747802734375e+00
0.000000000000000000e+00,-6.752767562866210938e+00,-2.896637725830078125e+01,4.082384109497070312e-01,3.000000000000000000e+01,-4.663160324096679688e+00,4.360084533691406250e-01
0.000000000000000000e+00,-2.847110557556152344e+01,-2.716883659362792969e+01,-1.779118061065673828e+00,1.833721160888671875e+01,-3.131446838378906250e-01,4.357051849365234375e-01
0.000000000000000000e+00,-2.438340377807617188e+01,3.007232666015625000e+00,-4.080777168273925781e-01,1.384384155273437500e+01,-1.697042465209960938e+00,1.729516029357910156e+00
0.000000000000000000e+00,8.184829711914062500e+00,-9.584381103515625000e+00,-1.793832302093505859e+00,2.262334060668945312e+01,-7.212062835693359375e+00,9.121847152709960938e-01
0.000000000000000000e+00,9.764362335205078125e+00,3.710350036621093750e+00,1.006158828735351562e+00,5.354713439941406250e+00,-1.174052429199218750e+01,1.579656124114990234e+00
0.000000000000000000e+00,-9.654001235961914062e+00,3.000000000000000000e+01,-1.667414188385009766e+00,-1.418128108978271484e+01,-2.382715606689453125e+01,-6.837320327758789062e-02
0.000000000000000000e+00,8.402671813964843750e-01,8.479019165039062500e+00,-3.675056457519531250e+00,1.446905136108398438e+00,-2.244307518005371094e+01,8.865766525268554688e-01
0.000000000000000000e+00,-2.543951034545898438e+01,-1.032027435302734375e+01,-3.396892547607421875e-01,-1.595920944213867188e+01,-2.255269241333007812e+01,3.822221755981445312e-01
0.000000000000000000e+00,-2.028773498535156250e+01,-7.569427490234375000e-01,-1.646517276763916016e+00,-8.036020278930664062e+00,-1.630216979980468750e+01,-4.459061622619628906e-01
