3.310691157882928782e-04,-6.407844851294618449e-01,3.711141621751942177e-01,-8.407421726332331424e-02,-1.302422234811211332e-01,-1.846679858555279764e-04,2.771826897324868311e-01
2.667896684054006586e-04,-8.055575918107384936e-01,6.327257952923248663e-01,-1.402854929234653159e-01,-2.844059789523196158e-01,2.725783660098780037e-01,7.621993779387724599e-01
1.259757789988387965e-02,-8.023412141017393084e-01,6.056473517918842253e-01,1.184779781548621069e-01,-4.201125201901876882e-01,7.366843181249214112e-01,3.339546716081542854e-01
2.220584450260592452e-02,-9.700461704514841133e-01,1.029937090350329987e+00,-6.149118623705753794e-01,-4.620912424425353549e-01,9.583812618096766434e-01,1.949145498674791088e-01
5.551968286066502611e-02,-9.801886137359974160e-01,1.064736445591295100e+00,-6.149118560180040216e-01,-3.895420460273938401e-01,1.013389577306232914e+00,2.134161568999815017e-03
8.627414514494258224e-02,-9.741785916980831850e-01,9.373211290861589440e-01,-6.149119393549483670e-01,-2.890708676662441245e-01,1.003530614627884177e+00,-1.980756251880637087e-01
1.044127723802011631e-01,-1.025609524370462600e+00,9.132336773700202581e-01,-5.731018117444572901e-01,-1.787402342282433387e-01,9.538361692719653506e-01,-3.960710134503168112e-01
1.141003488643099750e-01,-9.989025174716974487e-01,7.723322183046000822e-01,-5.731019462537312315e-01,2.576624135651109371e-02,7.720169491581171384e-01,-6.467263917216710123e-01
1.130427916465415600e-01,-9.893498080679835605e-01,6.722553772754484847e-01,-1.712216171818450872e-01,6.959988024355551195e-02,7.869207077111062265e-01,-7.014715918251446247e-01
1.108561144990055647e-01,-1.115595019763837126e+00,9.081151558228302001e-01,-6.649899538882532435e-02,4.178188955821755812e-02,8.372579401783962760e-01,-7.345046266637248467e-01
1.237672639289375681e-01,-1.115610312661106329e+00,1.034341166082485497e+00,-6.231489548568874826e-01,5.972249446946643198e-02,8.706579178738069746e-01,-7.591132721270372752e-01
1.394248537044305847e-01,-1.115618845371123546e+00,1.048481658364804447e+00,-6.231181953948019547e-01,5.803166090344812761e-02,8.930740820381309897e-01,-7.730214436327420557e-01
1.534400142617208251e-01,-1.115625515817113333e+00,1.045238471160114591e+00,-6.230944374730295054e-01,5.108193403367872198e-02,9.111791504733849356e-01,-7.838706375856535624e-01
1.636467241292657582e-01,-1.115631694902721405e+00,1.076113895335475634e+00,-6.230718988481874776e-01,4.761706257367346456e-02,9.252867526753003613e-01,-7.940294460433896528e-01
1.733389447636713709e-01,-1.115635212734379600e+00,1.074996899005831397e+00,-6.230560583432533939e-01,3.515592381118430587e-02,9.361551567968188214e-01,-8.007647994660376245e-01
1.791915124122837044e-01,-1.115638619678560151e+00,1.113349421813224938e+00,-6.230394795114191364e-01,2.657530218697960744e-02,9.440341581858211484e-01,-8.074824537156063409e-01
1.859379266160899880e-01,-1.115641405376447404e+00,1.095574676778318324e+00,-6.230338672389313937e-01,4.334297427198211677e-03,9.501644065474149636e-01,-8.096369378109870008e-01
1.891237461099285200e-01,-1.115642770932902650e+00,1.167098882031122331e+00,-6.230195230353468006e-01,-6.946605133217001460e-03,9.578302872503908771e-01,-8.161201245516358505e-01
1.956974414608095569e-01,-1.115642779154469411e+00,1.126400960514058580e+00,-6.230203028949498067e-01,-4.058477419280612231e-02,9.635484678027201877e-01,-8.158295531228858533e-01
1.946788933192795945e-01,-1.115648412080386898e+00,1.202671513439075746e+00,-6.230022793246743351e-01,-5.536463834298424591e-02,9.688226727986000153e-01,-8.222559916394163171e-01
1.969239794244659336e-01,-1.109060907834223952e+00,1.138796698709795718e+00,-6.230013368101023907e-01,-9.025374043889235198e-02,9.711186623719074706e-01,-8.203213647760216887e-01
1.903394190500641292e-01,-1.109065967137728759e+00,1.204302826149114658e+00,-6.229844086728295594e-01,-1.054258602177648579e-01,9.745125114628869767e-01,-8.262130995789266352e-01
1.880157857218927309e-01,-1.086667381031861002e+00,1.119389484537866464e+00,-6.229842425817166962e-01,-1.291055256371322069e-01,9.721862569854506919e-01,-8.257011490591714686e-01
1.758678658524144844e-01,-1.078741233795909915e+00,1.176873602073115421e+00,-6.229592400383706652e-01,-1.361165587469791993e-01,9.736319117181163607e-01,-8.339629530610089825e-01
1.610416289933484790e-01,-1.072391968326183553e+00,1.178619644761796925e+00,-6.229399029279567568e-01,-1.473383192922002594e-01,9.744064167220227723e-01,-8.413836184536664931e-01
1.555959794750728931e-01,-1.067317719035639545e+00,1.154461583117042611e+00,-6.229277682296769925e-01,-1.618303934174688818e-01,9.761371422491346150e-01,-8.492780634133041406e-01
1.495336078392702495e-01,-1.063267907255455169e+00,1.181436820593995130e+00,-6.228881152137879518e-01,-1.717091198651919670e-01,9.819680429192007010e-01,-8.606399821434504993e-01
1.435639485248998981e-01,-1.060045245681462189e+00,1.169419444386341045e+00,-6.524494935286644370e-01,-1.632174455198695806e-01,9.712766700767415662e-01,-8.700673472058595426e-01
1.397081631573728333e-01,-1.057506290112472103e+00,1.180960563155612819e+00,-6.741398952075532414e-01,-1.632737355832475923e-01,9.825487990606155408e-01,-8.735211140283292153e-01
1.371625475488586487e-01,-1.055434598491769016e+00,1.166382858644092746e+00,-7.102853560378176168e-01,-2.092807573906219076e-01,1.063591607153858920e+00,-8.735239028694560259e-01
1.370509223579835789e-01,-1.054056790548093536e+00,1.173071673706202134e+00,-7.373803837230501479e-01,-3.124218804509550362e-01,1.234617993692513904e+00,-8.735411855185666319e-01
1.258426599527722456e-01,-1.052646547588531822e+00,1.146623708694209487e+00,-6.226815616540253284e-01,-4.457993691669491776e-01,1.376302527274648968e+00,-8.735411792069885939e-01
1.095628553815122808e-01,-1.051818063560678640e+00,1.135969672206383896e+00,-6.588860899227750867e-01,-5.594160403265513448e-01,1.399553247012996549e+00,-8.735874846029726415e-01
1.110224967248601147e-01,-1.029322568790265180e+00,1.138453067242015671e+00,-6.844338125085146496e-01,-5.522393647300614106e-01,1.277192701174971301e+00,-8.737387845386830332e-01
1.109700384234846293e-01,-9.936630478082725260e-01,1.140731682436546546e+00,-7.128338167967893657e-01,-5.464965478857976011e-01,1.218626395721937872e+00,-8.738899945961855487e-01
1.099878155250803430e-01,-9.392395567659724831e-01,1.141873296985593811e+00,-7.456394435561597422e-01,-5.269406999549117732e-01,1.231348672310767833e+00,-8.738631375346733732e-01
1.008298859555233351e-01,-9.057665062815527524e-01,1.198314015407403454e+00,-7.456414978202179356e-01,-4.666656865373642327e-01,1.231930867648187267e+00,-8.738666333046483103e-01
8.568279864242862864e-02,-9.365832521302669411e-01,1.299841958143527432e+00,-7.456414883755464462e-01,-4.199670529322914181e-01,1.229281834174830390e+00,-8.738676881083348169e-01
4.957925985956437159e-02,-1.031986808568013947e+00,1.454081488556365320e+00,-7.456267863113988925e-01,-3.928696778145310264e-01,1.226531917237980496e+00,-8.738288306044156295e-01
1.572027710162465786e-02,-1.117767584715808615e+00,1.499836300019869118e+00,-7.455846658362019763e-01,-3.621406855001896852e-01,1.205552516195837143e+00,-8.934244485614076803e-01
1.383175983376029594e-02,-1.117808860787200542e+00,1.375662013069036682e+00,-7.455389067077778931e-01,-3.238249242978850084e-01,1.191245602828211236e+00,-9.129848106678252195e-01
1.101116838427845801e-02,-1.117836446377067805e+00,1.265883515931160330e+00,-7.454853157041287925e-01,-2.921580393571293066e-01,1.177976652315177120e+00,-9.284546696077016215e-01
8.432308233193935854e-03,-1.117871107734769609e+00,1.277619238318257411e+00,-7.454317770017315770e-01,-2.554662601765880781e-01,1.167574794863544430e+00,-9.466584882179235327e-01
6.030275530858900113e-03,-1.117873223626014934e+00,1.318678047362333183e+00,-7.453870571908630671e-01,-2.230880352850872494e-01,1.159382042299134108e+00,-9.639542468282237264e-01
6.071931214966998225e-03,-1.117873282862803519e+00,1.327095966874289878e+00,-7.453871122305172348e-01,-2.240960979204830450e-01,1.172096343744919444e+00,-9.640402820846055709e-01
1.827681715007092866e-03,-1.117300324393156297e+00,1.333744873430654287e+00,-7.453852117490140650e-01,-2.958126595998907815e-01,1.283779224182665102e+00,-9.640402925112390164e-01
1.181305248868774055e-02,-1.117055524680379497e+00,1.335211987680205326e+00,-7.742763968635180127e-01,-4.116722015176491056e-01,1.457520794809624487e+00,-9.640675032883668782e-01
9.201793739305547115e-03,-1.116943977775832764e+00,1.330879839321752911e+00,-7.967582790745706411e-01,-5.324934311183254776e-01,1.576586773034834188e+00,-9.640770625207488731e-01
1.548904218766316079e-03,-1.071972413525953849e+00,1.326403489022347504e+00,-8.271307981760632755e-01,-5.306787361779230494e-01,1.508223509781843275e+00,-9.642871011190898844e-01
3.013016872463641568e-03,-1.012368806217641026e+00,1.317148224675060986e+00,-8.568124382453754517e-01,-4.989634879484086682e-01,1.401569113292723934e+00,-9.642818291554228205e-01
1.102207278031356458e-02,-9.409747187284187575e-01,1.303546522348977277e+00,-8.842914525410078275e-01,-4.201165046435831329e-01,1.234063181739531556e+00,-9.643075231935249736e-01
7.988557856391118039e-03,-8.966657097557376721e-01,1.295076792828395940e+00,-8.928892801091253828e-01,-3.592887366098113655e-01,1.224103295849584994e+00,-9.643128103888061187e-01
3.331167911776750350e-03,-9.153749442826258909e-01,1.369517129643971876e+00,-8.928857790941143735e-01,-3.050397592892497012e-01,1.213790754471203881e+00,-9.643474307621612285e-01
8.690582272164060901e-04,-9.771814559860337868e-01,1.401390434332832280e+00,-8.928540225579105760e-01,-2.742702125327971530e-01,1.196057206211983637e+00,-9.828741600358272823e-01
4.625645084484063252e-03,-1.041424848184470120e+00,1.395885012077256349e+00,-8.928170699674311539e-01,-2.457602916691900008e-01,1.178235983294874334e+00,-9.994528191919465065e-01
3.588483195756474349e-03,-1.088126420190972388e+00,1.385410453168978595e+00,-8.928004361822979851e-01,-2.063339598203268732e-01,1.154486560484229374e+00,-1.015550853236484530e+00
1.478028187019863292e-03,-1.088157198626060085e+00,1.330840049313060103e+00,-8.927620709199154403e-01,-1.578241866789755199e-01,1.127326593726313497e+00,-1.030456588759672609e+00
1.951922887541704659e-03,-1.088157220648656720e+00,1.338124713791430720e+00,-8.927614503230349996e-01,-1.501869283557592250e-01,1.142687156538643389e+00,-1.030456587749671193e+00
