14.314504	-4.764523	15.638444	-4.122607	-5.677180	0.335782	0.190625	0.000000	0.000000
17.165922	-4.780410	15.634760	-4.132846	-5.680957	0.345099	0.178711	0.000000	0.000000
14.089751	-4.801872	15.630913	-4.146095	-5.685587	0.352918	0.167542	0.000000	0.000000
13.562513	-4.811872	15.624318	-4.154334	-5.689654	0.359266	0.157070	0.000000	0.000000
13.035004	-4.819159	15.602241	-4.156376	-5.706956	0.364104	0.147254	0.000000	0.000000
12.523642	-4.835858	15.596675	-4.165394	-5.709961	0.367135	0.138050	0.000000	0.000000
12.019561	-4.840137	15.579123	-4.164332	-5.722598	0.368471	0.129422	0.000000	0.000000
11.519716	-4.855618	15.569696	-4.175603	-5.726845	0.368461	0.121333	0.000000	0.000000
11.056322	-4.864892	15.557713	-4.179675	-5.733737	0.366638	0.113750	0.000000	0.000000
10.602984	-4.869258	15.546144	-4.181514	-5.740196	0.363114	0.106640	0.000000	0.000000
10.160006	-4.865223	15.529864	-4.191576	-5.748777	0.358073	0.099975	0.000000	0.000000
15.126173	-4.867642	15.508454	-4.198438	-5.762657	0.352244	0.093727	0.000000	0.000000
10.613842	-4.855909	15.487125	-4.206894	-5.776449	0.345131	0.087869	0.000000	0.000000
10.188895	-4.843613	15.461770	-4.219346	-5.791659	0.336868	0.082377	0.000000	0.000000
9.787498	-4.836252	15.450204	-4.225725	1.297064	0.327994	0.077229	0.000000	0.000000
9.402218	-4.825812	15.429219	-4.234845	1.286364	0.318484	0.072402	0.000000	0.000000
9.021986	-4.812058	15.413800	-4.243282	1.281407	0.308493	0.067877	0.000000	0.000000
8.676104	-4.782963	15.380908	-4.255237	1.261157	0.298637	0.063634	0.000000	0.000000
8.337970	-4.765330	15.365834	-4.266674	1.256556	0.288854	0.059657	0.000000	0.000000
8.025990	-4.764537	15.336461	-4.270417	1.239938	0.279066	0.055929	0.000000	0.000000
7.712259	-4.751451	15.317877	-4.279766	-5.857991	0.269161	0.052433	0.000000	0.000000
10.694687	-4.752675	15.284979	-4.281347	-5.875504	0.259206	0.049156	0.000000	0.000000
7.938541	-4.745408	15.266907	-4.287621	-5.880463	0.249551	0.046084	0.000000	0.000000
7.650081	-4.750017	15.234532	-4.291844	1.195001	0.239746	0.043204	0.000000	0.000000
7.388528	-4.756147	15.212942	-4.294387	1.189155	0.229724	0.040503	0.000000	0.000000
7.143324	-4.770384	15.109792	2.795552	1.183931	0.219609	0.037972	0.000000	0.000000
6.893275	-4.773375	14.457488	2.790019	-5.923815	0.209376	0.035599	0.000000	0.000000
6.674287	-4.782289	13.821512	2.783717	-5.942745	0.198998	0.033374	0.000000	0.000000
6.450911	-4.793615	13.229193	-4.314007	1.146773	0.188054	0.031288	0.000000	0.000000
6.258140	-4.809343	12.652440	-4.320431	1.142076	0.176972	0.029332	0.000000	0.000000
6.060947	-4.846782	12.075683	-4.318177	-5.965582	0.165246	0.027499	0.000000	0.000000
5.884894	-4.732618	11.524557	-4.323093	-5.974694	0.152338	0.025780	0.000000	0.000000
6.487728	-4.580639	10.512442	-4.326913	1.113936	0.138890	0.024169	0.000000	0.000000
5.732117	-4.403161	9.530931	2.771175	1.103143	0.124544	0.022659	0.000000	0.000000
5.595297	-4.232473	8.591518	2.762738	1.091018	0.108813	0.021242	0.000000	0.000000
5.443302	-4.060384	7.709900	-4.334373	-6.003907	0.092325	0.019915	0.000000	0.000000
5.319912	-3.889128	6.862408	-4.336114	-6.008074	0.074736	0.018670	0.000000	0.000000
5.189266	-3.713670	6.054304	-4.337510	1.083214	0.056059	0.017503	0.000000	0.000000
5.066308	-3.545046	5.271938	-4.329476	1.075309	0.036534	0.016409	0.000000	0.000000
4.962092	-3.364869	4.521614	-4.319592	-6.023012	0.016227	0.015384	0.000000	0.000000
4.857665	-3.165504	3.801159	2.768951	-6.028218	-0.004804	0.014422	0.000000	0.000000
4.761377	-2.990676	3.111113	2.772293	1.058006	-0.026986	0.013521	0.000000	0.000000
4.683120	-2.799861	2.447304	-4.318612	1.052802	-0.049730	0.012676	0.000000	0.000000
2.996944	-2.618581	1.557492	-4.317519	1.048946	-0.073081	0.011884	0.000000	0.000000
4.141141	-2.430882	0.714280	-4.314854	-6.045648	-0.096972	0.011141	0.000000	0.000000
4.084295	-2.241521	-0.097215	-4.310934	-6.048827	-0.120947	0.010445	0.000000	0.000000
4.035589	-2.049574	-0.869779	2.781389	1.041788	-0.145363	0.009792	0.000000	0.000000
3.977117	-1.870893	-1.602713	-4.304152	1.041664	-0.169578	0.009180	0.000000	0.000000
3.931363	-1.702706	-2.301547	-4.292079	-6.049890	-0.193788	0.008606	0.000000	0.000000
3.908626	-1.511304	-2.973372	2.800202	1.042073	-0.217946	0.008068	0.000000	0.000000
3.862252	-1.336241	-3.612596	-4.282460	-6.049817	-0.241546	0.007564	0.000000	0.000000
3.846488	-1.188302	-4.205359	-4.263394	1.054467	-0.265196	0.007091	0.000000	0.000000
3.804217	-1.037786	-4.778303	2.840320	1.058609	-0.288335	0.006648	0.000000	0.000000
1.040665	-0.867333	-5.244622	-4.246599	-6.026445	-0.310538	0.006232	0.000000	0.000000
3.105929	-0.740240	-5.662702	-4.229441	-6.015403	-0.332362	0.005843	0.000000	0.000000
3.100170	-0.597395	-5.973803	-4.227613	1.083413	-0.353978	0.005478	0.000000	0.000000
3.100952	-0.488203	-6.306130	2.879172	1.075903	-0.374911	0.005135	0.000000	0.000000
3.096790	-0.405006	-6.555772	-4.197629	1.085891	-0.395745	0.004814	0.000000	0.000000
3.109301	-0.347717	-6.807896	-4.176540	-5.999766	-0.415906	0.004514	0.000000	0.000000
3.109601	-0.276938	-6.989115	2.924122	-5.993675	-0.435552	0.004231	0.000000	0.000000
3.116372	-0.245587	-7.102698	-4.154700	-6.005615	-0.455199	0.003967	0.000000	0.000000
3.117892	-0.265831	-7.195036	-4.130049	1.085972	-0.474331	0.003719	0.000000	0.000000
3.124387	-0.305406	-7.308759	-4.112703	1.099787	-0.493433	0.003487	0.000000	0.000000
3.147472	0.420516	-7.330318	2.979370	1.145841	-0.502387	0.003269	0.000000	0.000000
-0.418077	0.403883	-6.996273	2.960819	1.140402	-0.508031	0.003064	0.000000	0.000000
2.385262	0.380532	-6.633956	-4.139051	-5.958881	-0.510575	0.002873	0.000000	0.000000
2.430052	0.343591	-6.244918	-4.142770	-5.994530	-0.509688	0.002693	0.000000	0.000000
2.479903	0.291683	-5.913071	-4.148160	-5.973891	-0.506088	0.002525	0.000000	0.000000
2.528991	0.225217	-5.587459	-4.145870	1.137468	-0.499510	0.002367	0.000000	0.000000
2.577569	0.135490	-5.275405	-4.145411	1.131658	-0.490588	0.002219	0.000000	0.000000
2.622365	0.029250	-4.953053	2.946909	-5.971579	-0.479921	0.002081	0.000000	0.000000
2.666808	-0.134764	-4.629313	-4.146694	1.111528	-0.468187	0.001950	0.000000	0.000000
2.710441	-0.241298	-4.314466	2.942833	-5.987291	-0.455419	0.001829	0.000000	0.000000
2.749898	-0.418632	-3.985921	-4.168364	-5.995769	-0.442533	0.001714	0.000000	0.000000
2.789352	-0.596614	-3.673584	-4.172073	1.090466	-0.429928	0.001607	0.000000	0.000000
-0.572184	-0.785182	-3.329813	-4.174971	1.103353	-0.419028	0.001507	0.000000	0.000000
2.037004	-0.985518	-2.996636	2.912097	1.104984	-0.408677	0.001413	0.000000	0.000000
2.092499	-1.196129	-2.659414	-4.187673	-6.017361	-0.399562	0.001324	0.000000	0.000000
2.148015	-1.416551	-2.354557	-4.201201	-6.024515	-0.392916	0.001241	0.000000	0.000000
2.199415	-1.666730	-2.030650	2.862290	-6.017888	-0.388845	0.001164	0.000000	0.000000
2.250923	-1.884203	-1.764557	-4.234753	1.051627	-0.386927	0.001091	0.000000	0.000000
2.296464	-2.119328	-1.470330	-4.248026	1.043058	-0.387746	0.001023	0.000000	0.000000
2.336367	-2.349284	-1.190068	-4.253168	-6.040781	-0.391524	0.000959	0.000000	0.000000
2.378678	-2.595386	-0.917465	2.822304	-6.053332	-0.399517	0.000899	0.000000	0.000000
2.421385	-2.849241	-0.636507	2.799145	1.011675	-0.410413	0.000843	0.000000	0.000000
-0.212052	-3.084385	-0.604524	-4.299304	1.016780	-0.424752	0.000790	0.000000	0.000000
1.839992	-3.321085	-0.535973	-4.303550	-6.068187	-0.441860	0.000741	0.000000	0.000000
1.886355	-3.559108	-0.442329	-4.311072	-6.081448	-0.462938	0.000695	0.000000	0.000000
1.930143	-3.784431	-0.390512	-4.312654	-6.081347	-0.486953	0.000651	0.000000	0.000000
1.972430	-4.017321	-0.309065	2.775814	1.008354	-0.513918	0.000610	0.000000	0.000000
2.015042	-4.233002	-0.215804	-4.316360	0.999763	-0.543621	0.000572	0.000000	0.000000
2.056234	-4.448006	-0.124274	-4.321832	0.987144	-0.575992	0.000536	0.000000	0.000000
2.094734	-4.670687	-0.022424	2.764784	-6.097383	-0.610229	0.000503	0.000000	0.000000
2.139054	-4.883590	0.067888	2.761691	-6.089221	-0.646647	0.000472	0.000000	0.000000
2.178954	-5.091441	0.181930	-4.333186	-6.090630	-0.684154	0.000442	0.000000	0.000000
2.220469	-5.292941	0.302297	-4.336298	-6.089222	-0.722291	0.000414	0.000000	0.000000
0.270164	-5.475711	0.408079	-4.332181	0.999149	-0.761186	0.000389	0.000000	0.000000
1.825505	-5.665703	0.532657	-4.331838	0.996419	-0.800006	0.000364	0.000000	0.000000
1.878491	-5.714478	0.648762	-4.320106	0.993867	-0.837512	0.000341	0.000000	0.000000
1.936295	-5.702743	0.766191	2.785730	-6.101629	-0.874309	0.000320	0.000000	0.000000
1.999715	-5.631411	0.870542	2.803423	-6.095158	-0.908677	0.000300	0.000000	0.000000
2.063100	-5.597191	0.975115	-4.300782	-6.089539	-0.939980	0.000281	0.000000	0.000000
2.122086	-5.588311	1.075161	-4.296601	1.006999	-0.968345	0.000264	0.000000	0.000000
2.184336	-5.511026	1.155181	-4.277144	1.006849	-0.994217	0.000247	0.000000	0.000000
2.255346	-5.460216	1.232250	2.829979	-6.079702	-1.015985	0.000232	0.000000	0.000000
2.324046	-5.447305	1.290570	-4.264537	-6.082020	-1.033840	0.000217	0.000000	0.000000
1.645294	-5.406844	1.585883	-4.270928	1.021048	-1.047241	0.000204	0.000000	0.000000
2.263207	-5.386513	1.835942	-4.260612	-6.073473	-1.057187	0.000191	0.000000	0.000000
2.339528	-5.362245	2.066953	2.834356	1.026669	-1.063762	0.000179	0.000000	0.000000
2.406342	-5.339588	2.272551	2.828809	-6.062411	-1.067046	0.000168	0.000000	0.000000
2.472510	-5.326184	2.456597	-4.253592	1.035819	-1.067265	0.000157	0.000000	0.000000
2.538508	-5.314393	2.565145	-4.242900	-6.035110	-1.064552	0.000148	0.000000	0.000000
2.593996	-5.314765	2.704382	-4.241842	-6.034409	-1.059204	0.000138	0.000000	0.000000
2.653687	-5.312241	2.772635	-4.235552	1.055506	-1.051849	0.000130	0.000000	0.000000
2.705771	-5.332850	2.833581	-4.235870	-6.026611	-1.044490	0.000122	0.000000	0.000000
2.760090	-5.380865	2.863675	2.878847	1.062154	-1.036282	0.000114	0.000000	0.000000
2.803925	-5.431172	2.908180	2.898880	-6.030284	-1.027998	0.000107	0.000000	0.000000
3.439994	-5.495962	2.981626	-4.185634	-6.042874	-1.020951	0.000100	0.000000	0.000000
3.021130	-5.549157	3.033444	-4.188204	1.059029	-1.015327	0.000094	0.000000	0.000000
3.059818	-5.574056	3.032575	-4.191361	1.064279	-1.011821	0.000088	0.000000	0.000000
3.100566	-5.629724	3.024117	-4.173837	-6.027063	-1.009581	0.000083	0.000000	0.000000
3.130717	-5.679630	3.032201	-4.170012	-6.029903	-1.009838	0.000077	0.000000	0.000000
3.161679	-5.739536	3.012090	2.931122	-6.029130	-1.014005	0.000073	0.000000	0.000000
3.184375	-5.796173	2.981746	2.935701	1.047887	-1.020531	0.000068	0.000000	0.000000
3.214951	-5.861768	2.942167	-4.151121	1.046559	-1.029985	0.000064	0.000000	0.000000
3.238001	-5.890094	2.855054	-4.159365	-6.034661	-1.042449	0.000060	0.000000	0.000000
3.263363	-5.929967	2.768800	-4.156964	-6.032542	-1.057734	0.000056	0.000000	0.000000
4.845141	-5.989973	2.632989	-4.137853	1.059931	-1.075793	0.000053	0.000000	0.000000
3.678435	-6.005713	2.495922	2.951985	1.059830	-1.096587	0.000049	0.000000	0.000000
3.696901	-6.024571	2.354870	-4.139181	-6.030031	-1.119212	0.000046	0.000000	0.000000
3.710523	-5.992375	2.200991	-4.128461	-6.034421	-1.143528	0.000043	0.000000	0.000000
3.729101	-5.353498	2.013551	2.944041	-6.028137	-1.162902	0.000041	0.000000	0.000000
3.780385	-5.197305	1.823629	-4.166952	1.061995	-1.180411	0.000038	0.000000	0.000000
3.806813	-5.002045	1.624241	-4.162869	1.060654	-1.196564	0.000036	0.000000	0.000000
3.833343	-4.808783	1.408854	-4.166572	-6.030856	-1.210135	0.000033	0.000000	0.000000
3.859748	-4.599448	1.195866	2.927798	-6.027298	-1.222139	0.000031	0.000000	0.000000
3.886159	-4.389259	0.972225	2.926206	1.069163	-1.231691	0.000029	0.000000	0.000000
6.240664	-4.162691	0.808840	-4.164990	1.072009	-1.239141	0.000028	0.000000	0.000000
4.479857	-3.930332	0.647581	-4.163049	-6.010982	-1.244554	0.000026	0.000000	0.000000
4.496682	-3.720587	0.464865	-4.160348	-6.013517	-1.248451	0.000024	0.000000	0.000000
4.501575	-3.454392	0.280950	-4.162466	-6.008699	-1.250439	0.000023	0.000000	0.000000
4.511357	-3.206249	0.088913	-4.161091	1.087006	-1.250639	0.000021	0.000000	0.000000
4.517993	-2.947656	-0.119375	2.934067	1.087749	-1.249032	0.000020	0.000000	0.000000
4.528303	-2.685397	-0.331076	2.936094	1.089461	-1.246423	0.000019	0.000000	0.000000
4.534887	-2.417873	-0.542708	-4.153275	-6.004576	-1.242950	0.000018	0.000000	0.000000
4.542200	-2.153355	-0.744968	-4.151243	-5.995086	-1.238457	0.000016	0.000000	0.000000
4.548705	-1.884160	-0.981232	-4.148515	-5.989335	-1.233123	0.000015	0.000000	0.000000
4.559371	-1.612546	-1.202205	-4.147145	1.097891	-1.227524	0.000014	0.000000	0.000000
7.881803	-1.342972	-1.345800	-4.145444	1.108222	-1.222537	0.000014	0.000000	0.000000
5.370581	-1.073669	-1.502323	2.949037	-5.983433	-1.217927	0.000013	0.000000	0.000000
5.356290	-0.802327	-1.676760	2.949393	-5.985407	-1.213801	0.000012	0.000000	0.000000
5.344124	-0.531178	-1.852571	-4.142694	1.101593	-1.210981	0.000011	0.000000	0.000000
5.332819	-0.261450	-2.023886	-4.142339	-5.989969	-1.209188	0.000010	0.000000	0.000000
5.321846	-0.001741	-2.206277	-4.144023	1.105205	-1.207964	0.000010	0.000000	0.000000
5.310949	0.260410	-2.385482	-4.145020	1.104768	-1.207734	0.000009	0.000000	0.000000
5.300224	0.517023	-2.564775	2.946775	-5.977964	-1.209350	0.000009	0.000000	0.000000
5.289551	0.774193	-2.757904	2.946448	-5.979584	-1.212502	0.000008	0.000000	0.000000
5.281521	1.022359	-2.936096	-4.148022	-5.981561	-1.216701	0.000008	0.000000	0.000000
8.707024	1.268943	-3.072181	-4.149019	1.113421	-1.222338	0.000007	0.000000	0.000000
6.067277	1.504031	-3.228859	-4.151398	1.111827	-1.229438	0.000007	0.000000	0.000000
6.042080	1.734585	-3.374919	-4.154416	1.110071	-1.237286	0.000006	0.000000	0.000000
6.014461	1.951702	-3.527032	-4.162581	-5.979848	-1.246252	0.000006	0.000000	0.000000
5.981977	2.163593	-3.668464	2.924106	-5.980272	-1.255835	0.000005	0.000000	0.000000
5.949375	2.373085	-3.810279	2.922439	-5.979754	-1.265923	0.000005	0.000000	0.000000
5.916948	2.580187	-3.933054	-4.168596	1.105621	-1.276594	0.000005	0.000000	0.000000
5.884697	2.762293	-4.030605	-4.174354	1.103177	-1.287692	0.000005	0.000000	0.000000
5.851345	2.925054	-4.157663	-4.189366	-5.992339	-1.298749	0.000004	0.000000	0.000000
5.819444	3.073895	-4.258484	-4.202435	1.111605	-1.308814	0.000004	0.000000	0.000000
9.321990	3.225072	-4.372979	-4.205977	-5.986411	-1.318184	0.000004	0.000000	0.000000
6.601821	3.362146	-4.477899	2.879469	-5.993824	-1.326773	0.000003	0.000000	0.000000
6.558068	3.483952	-4.560229	2.874798	1.096875	-1.334497	0.000003	0.000000	0.000000
6.507149	3.601540	-4.650114	-4.219851	1.098869	-1.341019	0.000003	0.000000	0.000000
6.456218	3.698402	-4.717839	-4.226760	-5.995995	-1.346414	0.000003	0.000000	0.000000
6.405491	3.775692	-4.757760	-4.234882	-5.989812	-1.350358	0.000003	0.000000	0.000000
6.358349	3.821828	-4.791473	-4.254432	1.097238	-1.352224	0.000003	0.000000	0.000000
6.311403	3.870826	-4.800161	2.834108	1.098695	-1.352337	0.000002	0.000000	0.000000
6.265779	3.891045	-4.807295	2.818211	-6.001577	-1.351199	0.000002	0.000000	0.000000
6.218838	3.906731	-4.805579	-4.279011	-6.008990	-1.348916	0.000002	0.000000	0.000000
6.183253	3.907568	-4.792100	-4.283183	1.086236	-1.345113	0.000002	0.000000	0.000000
9.743227	3.875998	-4.776247	-4.297410	1.083259	-1.340330	0.000002	0.000000	0.000000
6.958630	3.844367	-4.746890	-4.301124	-6.012168	-1.334142	0.000002	0.000000	0.000000
6.901548	3.782999	-4.696523	2.777961	-6.016618	-1.327149	0.000002	0.000000	0.000000
6.842352	3.709659	-4.616260	-4.319427	1.075928	-1.319469	0.000002	0.000000	0.000000
6.786499	3.620174	-4.550087	2.765396	1.072293	-1.311050	0.000001	0.000000	0.000000
6.726328	3.512399	-4.441335	-4.334214	-6.015841	-1.302497	0.000001	0.000000	0.000000
6.670574	3.398023	-4.345176	-4.337317	-6.021525	-1.293984	0.000001	0.000000	0.000000
6.617650	3.256313	-4.198061	-4.345279	-6.028593	-1.286021	0.000001	0.000000	0.000000
6.561447	3.088845	-4.053480	2.732915	1.064388	-1.279210	0.000001	0.000000	0.000000
6.513837	2.925061	-3.879725	-4.360229	1.058581	-1.273282	0.000001	0.000000	0.000000
9.256008	2.734160	-3.700825	2.723544	1.058714	-1.267791	0.000001	0.000000	0.000000
7.080169	2.514287	-3.502420	-4.383400	-6.033602	-1.263952	0.000001	0.000000	0.000000
7.017838	2.288792	-3.286614	-4.391805	-6.035563	-1.261073	0.000001	0.000000	0.000000
6.958154	2.056241	-3.078218	-4.394914	-6.031023	-1.260076	0.000001	0.000000	0.000000
6.899951	1.797513	-2.835165	2.687445	1.059659	-1.260647	0.000001	0.000000	0.000000
6.837262	1.541502	-2.586575	-4.405003	1.057630	-1.262753	0.000001	0.000000	0.000000
6.785172	1.257125	-2.323486	2.676479	1.056301	-1.266428	0.000001	0.000000	0.000000
6.728114	0.976275	-2.055261	-4.417564	-6.038617	-1.271557	0.000001	0.000000	0.000000
6.678635	0.682413	-1.776637	-4.418009	-6.040099	-1.278739	0.000001	0.000000	0.000000
6.637793	0.370821	-1.487930	-4.424535	-6.041497	-1.287100	0.000001	0.000000	0.000000
8.814130	0.050070	-1.171289	2.663077	-6.041894	-1.297108	0.000001	0.000000	0.000000
7.072665	-0.276074	-0.876975	-4.433869	1.056974	-1.308057	0.000000	0.000000	0.000000
7.022116	-0.607811	-0.574901	2.652747	1.051313	-1.319799	0.000000	0.000000	0.000000
6.962020	-0.949091	-0.248234	-4.444868	1.058897	-1.332304	0.000000	0.000000	0.000000
6.912537	-1.292369	0.052828	-4.449035	-6.034551	-1.345650	0.000000	0.000000	0.000000
6.860785	-1.643656	0.325070	-4.455910	-6.029244	-1.359237	0.000000	0.000000	0.000000
6.814815	-1.993575	0.653999	2.631709	1.057629	-1.372927	0.000000	0.000000	0.000000
6.769822	-2.341763	0.968334	2.626879	-6.042541	-1.386079	0.000000	0.000000	0.000000
6.729764	-2.685677	1.268745	-4.468364	1.043710	-1.398867	0.000000	0.000000	0.000000
6.692439	-3.028775	1.564152	-4.470834	-6.039557	-1.410922	0.000000	0.000000	0.000000
6.652790	-3.371159	1.866080	-4.472977	-6.032224	-1.421569	0.000000	0.000000	0.000000
8.498982	-3.707765	2.194679	-4.474764	1.062355	-1.431092	0.000000	0.000000	0.000000
7.037290	-4.037983	2.509001	2.616216	1.059198	-1.439430	0.000000	0.000000	0.000000
6.999810	-4.362109	2.815126	2.615105	-6.035872	-1.446529	0.000000	0.000000	0.000000
6.952993	-4.682154	3.124033	-4.478116	-6.028945	-1.452070	0.000000	0.000000	0.000000
6.916758	-4.997678	3.423210	-4.478563	1.067418	-1.456153	0.000000	0.000000	0.000000
6.878317	-5.298613	3.681669	-4.478649	-6.008433	-1.459110	0.000000	0.000000	0.000000
6.845468	-5.594970	3.939578	-4.479428	1.088031	-1.460461	0.000000	0.000000	0.000000
6.813672	-5.868456	4.180024	2.613936	1.068339	-1.460896	0.000000	0.000000	0.000000
6.782018	-6.117883	4.372023	2.621883	-6.021520	-1.459962	0.000000	0.000000	0.000000
6.749850	-6.375558	4.584150	-4.476003	-6.011105	-1.457847	0.000000	0.000000	0.000000
8.121730	-6.497521	4.885298	-4.464389	-6.006567	-1.454576	0.000000	0.000000	0.000000
7.048492	-6.507368	5.115870	-4.460860	1.096954	-1.450230	0.000000	0.000000	0.000000
7.014429	-6.515924	5.324568	2.636446	1.108484	-1.445473	0.000000	0.000000	0.000000
6.981090	-6.520693	5.506516	-4.453475	-5.974066	-1.440204	0.000000	0.000000	0.000000
6.946832	-6.523045	5.672313	-4.447670	-5.971542	-1.434640	0.000000	0.000000	0.000000
6.915699	-6.522491	5.833111	2.650749	1.115964	-1.428695	0.000000	0.000000	0.000000
6.894259	-6.503742	5.931881	-4.433836	1.129593	-1.422453	0.000000	0.000000	0.000000
6.870533	-6.490810	5.991809	2.667582	-5.953360	-1.416278	0.000000	0.000000	0.000000
6.846408	-6.482644	6.038463	-4.419906	-5.949818	-1.410283	0.000000	0.000000	0.000000
6.823690	-6.486487	6.053641	-4.419152	1.155282	-1.405131	0.000000	0.000000	0.000000
8.165801	-6.473998	6.156434	-4.413481	1.161376	-1.400627	0.000000	0.000000	0.000000
7.123537	-6.452477	6.214458	2.681310	-5.922540	-1.396490	0.000000	0.000000	0.000000
7.094054	-6.428563	6.227849	-4.406836	-5.927416	-1.393246	0.000000	0.000000	0.000000
7.063610	-6.427587	6.216781	-4.406981	1.187048	-1.390842	0.000000	0.000000	0.000000
7.033855	-6.411438	6.156974	2.691275	-5.903790	-1.389149	0.000000	0.000000	0.000000
7.007628	-6.414718	6.064545	-4.401075	1.201842	-1.388590	0.000000	0.000000	0.000000
6.982256	-6.410206	5.933215	2.697289	1.210564	-1.389094	0.000000	0.000000	0.000000
6.957240	-6.411544	5.762886	-4.389484	-5.868596	-1.390521	0.000000	0.000000	0.000000
6.936271	-6.406950	5.555235	-4.384836	-5.865518	-1.393279	0.000000	0.000000	0.000000
6.915291	-6.231099	5.289912	-4.380542	1.231627	-1.397287	0.000000	0.000000	0.000000
8.356223	-5.942179	5.128356	-4.379587	1.247351	-1.401843	0.000000	0.000000	0.000000
7.221074	-5.744859	6.749659	2.719832	-5.862515	-1.407332	0.000000	0.000000	0.000000
7.182835	-5.515358	6.736944	2.757779	-5.862158	-1.414266	0.000000	0.000000	0.000000
7.142137	-5.312998	6.740463	-4.308050	1.242146	-1.422063	0.000000	0.000000	0.000000
7.099827	-5.147329	6.745899	-4.304533	1.250277	-1.431135	0.000000	0.000000	0.000000
7.062028	-4.993895	6.740648	-4.301610	1.250103	-1.441435	0.000000	0.000000	0.000000
7.033419	-4.892355	6.738503	-4.291850	-5.844102	-1.452713	0.000000	0.000000	0.000000
7.002799	-4.829429	6.740752	2.819280	-5.845956	-1.464449	0.000000	0.000000	0.000000
6.972578	-4.766793	6.748970	2.821755	-5.847546	-1.476593	0.000000	0.000000	0.000000
6.942037	-4.703533	6.704564	-4.277964	1.258173	-1.488372	0.000000	0.000000	0.000000
8.368216	-4.662649	6.910518	-4.281297	1.233495	-1.499872	0.000000	0.000000	0.000000
7.235703	-4.649236	7.055077	-4.294055	1.222887	-1.510719	0.000000	0.000000	0.000000
7.193026	-4.670866	7.197048	-4.291694	-5.882282	-1.520233	0.000000	0.000000	0.000000
7.148821	-4.707518	7.334311	-4.289226	1.196019	-1.528105	0.000000	0.000000	0.000000
7.105052	-4.745788	7.490746	2.799720	-5.899072	-1.534047	0.000000	0.000000	0.000000
7.061493	-4.780753	7.641637	2.788435	-5.908704	-1.537784	0.000000	0.000000	0.000000
7.021686	-4.841727	7.802741	-4.311321	1.179852	-1.539062	0.000000	0.000000	0.000000
6.982209	-4.543755	7.930519	-4.408987	1.160667	-1.531750	0.000000	0.000000	0.000000
6.955060	-4.475404	8.055095	-4.347034	1.157128	-1.520250	0.000000	0.000000	0.000000
6.937825	-4.492578	8.161242	2.729480	-5.950881	-1.504429	0.000000	0.000000	0.000000
