0.061266	0.028956	-0.096891	-0.933891	0.002932	0.000000	-0.000209	-0.012357	-0.032882	-0.002513	-0.120428	-0.948448	0.039734	-0.104942	-0.148912
0.061266	0.028956	-0.095509	-0.933263	0.003351	0.000209	-0.000209	-0.011519	-0.033091	-0.002513	-0.120009	-0.948960	0.042357	-0.111516	-0.157847
0.061266	0.028956	-0.094157	-0.932844	0.003980	0.000419	-0.000209	-0.010682	-0.033301	-0.002513	-0.119799	-0.949410	0.044860	-0.117978	-0.166627
0.057275	0.026690	-0.092843	-0.932215	0.004608	0.000628	-0.000209	-0.010053	-0.033720	-0.002513	-0.119799	-0.949792	0.047225	-0.124326	-0.175251
0.057275	0.026690	-0.091484	-0.931796	0.005236	0.001047	-0.000209	-0.009215	-0.033929	-0.002513	-0.119799	-0.950098	0.049442	-0.130560	-0.183721
0.057275	0.026690	-0.090162	-0.931168	0.006074	0.001466	-0.000209	-0.008378	-0.034348	-0.002513	-0.119799	-0.950323	0.051499	-0.136677	-0.192039
0.057275	0.026690	-0.088886	-0.930749	0.006702	0.001885	-0.000209	-0.007749	-0.034557	-0.002513	-0.119799	-0.950463	0.053389	-0.142681	-0.200208
0.057275	0.026690	-0.087655	-0.930121	0.007540	0.002513	-0.000209	-0.007121	-0.034976	-0.002513	-0.119799	-0.950513	0.055108	-0.148570	-0.204945
0.057275	0.026690	-0.086462	-0.929702	0.008378	0.003142	-0.000209	-0.006493	-0.035186	-0.002513	-0.119799	-0.950472	0.056653	-0.154343	-0.207027
0.057275	0.026690	-0.085322	-0.929283	0.009425	0.003980	-0.000209	-0.006074	-0.035605	-0.002513	-0.119799	-0.950339	0.058023	-0.160002	-0.207060
0.057275	0.026690	-0.084226	-0.928655	0.010263	0.004817	-0.000209	-0.005655	-0.036024	-0.002513	-0.119799	-0.950113	0.059221	-0.165548	-0.205527
0.057275	0.026690	-0.083184	-0.928236	0.011310	0.005655	-0.000209	-0.005236	-0.036443	-0.002513	-0.119799	-0.949796	0.060251	-0.170982	-0.202800
0.057275	0.026690	-0.082180	-0.927817	0.012357	0.006702	-0.000209	-0.004817	-0.036861	-0.002513	-0.119799	-0.949389	0.061120	-0.176302	-0.199175
0.054858	0.021015	-0.081228	-0.927398	0.013614	0.007540	-0.000209	-0.004398	-0.037280	-0.002513	-0.119799	-0.948896	0.061836	-0.181509	-0.198161
0.054858	0.021015	-0.080269	-0.926979	0.014661	0.008587	-0.000209	-0.004189	-0.037699	-0.002513	-0.119799	-0.948321	0.062408	-0.186602	-0.199167
0.054858	0.021015	-0.079348	-0.926351	0.015917	0.009634	-0.000209	-0.003770	-0.038118	-0.002513	-0.119799	-0.947667	0.062848	-0.191580	-0.201723
0.054858	0.021015	-0.078472	-0.925932	0.017174	0.010472	-0.000209	-0.003351	-0.038537	-0.002513	-0.120009	-0.946941	0.063169	-0.196444	-0.202185
0.054858	0.021015	-0.077641	-0.925304	0.018431	0.011519	-0.000209	-0.002932	-0.038956	-0.002513	-0.120218	-0.946147	0.063385	-0.201195	-0.201039
0.054858	0.021015	-0.076841	-0.924885	0.019897	0.012357	-0.000209	-0.002513	-0.039584	-0.002513	-0.120428	-0.945291	0.063509	-0.202551	-0.198664
0.054858	0.021015	-0.076085	-0.924257	0.021363	0.013404	-0.000209	-0.002094	-0.040003	-0.002513	-0.120847	-0.944379	0.063540	-0.201290	-0.198643
0.054858	0.021015	-0.075361	-0.923628	0.022619	0.014242	-0.000209	-0.001466	-0.040422	-0.002513	-0.121266	-0.943417	0.063482	-0.198021	-0.200442
0.054858	0.021015	-0.074681	-0.923000	0.024086	0.015080	-0.000209	-0.001047	-0.041050	-0.002513	-0.121684	-0.942410	0.063338	-0.196505	-0.200350
0.054858	0.021015	-0.074031	-0.922372	0.025761	0.015708	-0.000209	-0.000419	-0.041469	-0.002513	-0.122103	-0.941366	0.063114	-0.196341	-0.198809
0.054858	0.021015	-0.073420	-0.921743	0.027227	0.016546	-0.000209	0.000419	-0.042097	-0.002513	-0.122732	-0.940290	0.062817	-0.197213	-0.199448
0.054291	0.010764	-0.072846	-0.920905	0.028693	0.017174	-0.000209	0.001047	-0.042516	-0.002513	-0.123150	-0.939184	0.062455	-0.198876	-0.201764
0.054291	0.010764	-0.072287	-0.920277	0.030369	0.017593	-0.000209	0.001885	-0.043145	-0.002513	-0.123779	-0.938051	0.062025	-0.201139	-0.202080
0.054291	0.010764	-0.071766	-0.919439	0.032044	0.018221	-0.000209	0.002932	-0.043563	-0.002513	-0.124616	-0.936891	0.061526	-0.200565	-0.200861
0.054291	0.010764	-0.071267	-0.918602	0.033510	0.018640	-0.000209	0.003770	-0.044192	-0.002513	-0.125245	-0.935704	0.060961	-0.197815	-0.198474
0.054291	0.010764	-0.070807	-0.917764	0.035186	0.019059	-0.000209	0.004817	-0.044611	-0.002513	-0.125873	-0.934493	0.060331	-0.196687	-0.198483
0.054291	0.010764	-0.070369	-0.916926	0.036861	0.019268	-0.000209	0.005864	-0.045029	-0.002513	-0.126711	-0.933257	0.059643	-0.196809	-0.200335
0.054291	0.010764	-0.069953	-0.916088	0.038537	0.019478	-0.000209	0.006912	-0.045658	-0.002513	-0.127549	-0.931997	0.058902	-0.197891	-0.200314
0.054291	0.010764	-0.069568	-0.915251	0.040212	0.019478	-0.000209	0.007959	-0.046077	-0.002513	-0.128386	-0.930714	0.058115	-0.199702	-0.198858
0.054291	0.010764	-0.069206	-0.914413	0.041888	0.019687	-0.000209	0.009006	-0.046705	-0.002513	-0.129224	-0.929409	0.057292	-0.202059	-0.199590
0.054291	0.010764	-0.068866	-0.913366	0.043563	0.019478	-0.000209	0.010263	-0.047124	-0.002513	-0.130062	-0.928082	0.056441	-0.201546	-0.202001
0.054291	0.010764	-0.068556	-0.912528	0.045239	0.019478	-0.000209	0.011310	-0.047752	-0.002513	-0.130900	-0.926733	0.055572	-0.198827	-0.202415
0.055469	-0.001876	-0.068262	-0.911481	0.046914	0.019268	-0.000209	0.012357	-0.048171	-0.002513	-0.131947	-0.925363	0.054694	-0.197706	-0.201293
0.055469	-0.001876	-0.068013	-0.910643	0.048381	0.019059	-0.000209	0.013404	-0.048590	-0.002513	-0.132785	-0.923974	0.053813	-0.197819	-0.198998
0.055469	-0.001876	-0.067786	-0.909805	0.050056	0.018850	-0.000209	0.014242	-0.049218	-0.002513	-0.133832	-0.922566	0.052933	-0.198880	-0.199094
0.055469	-0.001876	-0.067582	-0.908758	0.051731	0.018431	-0.000209	0.015289	-0.049637	-0.002513	-0.134670	-0.921140	0.052059	-0.200664	-0.201029
0.055469	-0.001876	-0.067393	-0.907920	0.053198	0.018012	-0.000209	0.016127	-0.050056	-0.002513	-0.135717	-0.919699	0.051196	-0.199716	-0.201088
0.055469	-0.001876	-0.067220	-0.907082	0.054664	0.017383	-0.000209	0.016964	-0.050475	-0.002513	-0.136764	-0.918243	0.050352	-0.199953	-0.199706
0.055469	-0.001876	-0.067068	-0.906035	0.056339	0.016964	-0.000209	0.017802	-0.051103	-0.002513	-0.137811	-0.916774	0.049532	-0.201095	-0.200502
0.055469	-0.001876	-0.066925	-0.905198	0.057805	0.016127	-0.000209	0.018431	-0.051522	-0.002513	-0.138858	-0.915294	0.048743	-0.199652	-0.199688
0.055469	-0.001876	-0.066804	-0.904360	0.059062	0.015289	-0.000209	0.019268	-0.051941	-0.002513	-0.139906	-0.913804	0.047990	-0.199506	-0.200921
0.055469	-0.001876	-0.066683	-0.903313	0.060528	0.014451	-0.000209	0.019897	-0.052360	-0.002513	-0.140953	-0.912309	0.047279	-0.200354	-0.200436
0.057507	-0.012667	-0.066585	-0.902475	0.061785	0.013404	0.000000	0.020316	-0.052779	-0.002513	-0.142000	-0.910809	0.046616	-0.198679	-0.198629
0.057507	-0.012667	-0.066532	-0.901637	0.062832	0.012148	0.000209	0.020944	-0.053407	-0.002513	-0.143047	-0.909307	0.046006	-0.198358	-0.199092
0.057507	-0.012667	-0.066494	-0.900590	0.063879	0.011100	0.000838	0.021572	-0.054035	-0.002513	-0.144094	-0.907806	0.045456	-0.199075	-0.201291
0.057507	-0.012667	-0.066464	-0.899752	0.064717	0.009634	0.001466	0.021991	-0.054664	-0.002513	-0.145142	-0.906308	0.044970	-0.200591	-0.201528
0.057507	-0.012667	-0.066442	-0.898914	0.065345	0.008168	0.002513	0.022619	-0.055501	-0.002513	-0.146398	-0.904817	0.044552	-0.199435	-0.200256
0.057507	-0.012667	-0.066434	-0.898077	0.065974	0.006492	0.003560	0.023038	-0.056339	-0.002513	-0.147445	-0.903338	0.044203	-0.199509	-0.197820
0.057507	-0.012667	-0.066427	-0.897239	0.066183	0.004817	0.005027	0.023457	-0.057386	-0.002513	-0.148493	-0.901873	0.043922	-0.200527	-0.197774
0.057507	-0.012667	-0.066427	-0.896401	0.066392	0.002932	0.006702	0.024086	-0.058643	-0.002513	-0.149540	-0.900428	0.043709	-0.198990	-0.199555
0.057507	-0.012667	-0.066427	-0.895563	0.066392	0.000838	0.008796	0.024504	-0.059900	-0.002513	-0.150587	-0.899006	0.043561	-0.198778	-0.202730
0.057507	-0.012667	-0.066434	-0.894516	0.066183	-0.001257	0.010891	0.025133	-0.061156	-0.002513	-0.151634	-0.897613	0.043475	-0.199585	-0.203673
0.057507	-0.012667	-0.066457	-0.894726	0.065554	-0.001257	0.013404	0.023667	-0.062622	-0.002513	-0.152681	-0.896253	0.043443	-0.201173	-0.202877
0.060190	-0.020673	-0.066510	-0.894726	0.064926	-0.001257	0.015917	0.022200	-0.064298	-0.002513	-0.153729	-0.894922	0.043459	-0.200073	-0.200717
0.060190	-0.020673	-0.066638	-0.894726	0.064298	-0.001257	0.018850	0.020735	-0.065974	-0.002513	-0.154776	-0.893632	0.043522	-0.196921	-0.197507
0.060190	-0.020673	-0.066766	-0.894726	0.063460	-0.001257	0.021991	0.019059	-0.067649	-0.002513	-0.156032	-0.892397	0.043632	-0.195490	-0.196777
0.060190	-0.020673	-0.066902	-0.894726	0.062413	-0.001047	0.025133	0.017593	-0.069534	-0.002513	-0.156870	-0.891228	0.043786	-0.195391	-0.197959
0.060190	-0.020673	-0.067038	-0.894935	0.061366	-0.001047	0.028274	0.015917	-0.071419	-0.002513	-0.157917	-0.890135	0.043978	-0.196318	-0.200579
0.060190	-0.020673	-0.067174	-0.894935	0.060318	-0.001047	0.031625	0.014451	-0.073304	-0.002513	-0.158965	-0.889129	0.044203	-0.198029	-0.200989
0.060190	-0.020673	-0.067303	-0.894935	0.059271	-0.001047	0.034976	0.013195	-0.075189	-0.002513	-0.159802	-0.888219	0.044455	-0.200334	-0.199684
0.060190	-0.020673	-0.067431	-0.894726	0.058224	-0.001047	0.038327	0.011938	-0.077074	-0.002513	-0.160849	-0.887412	0.044726	-0.199803	-0.200338
0.060190	-0.020673	-0.067559	-0.894726	0.057177	-0.001047	0.041679	0.010891	-0.078959	-0.002513	-0.161687	-0.886716	0.045009	-0.200377	-0.199201
0.060190	-0.020673	-0.067680	-0.894516	0.056130	-0.001047	0.045030	0.010053	-0.080844	-0.002513	-0.162525	-0.886135	0.045299	-0.198518	-0.199962
0.060190	-0.020673	-0.067801	-0.894307	0.055082	-0.001047	0.048171	0.009425	-0.082729	-0.002513	-0.163363	-0.885672	0.045589	-0.198086	-0.202167
0.062706	-0.024996	-0.067914	-0.894097	0.054245	-0.001047	0.051103	0.009215	-0.084613	-0.002513	-0.163991	-0.885331	0.045875	-0.198756	-0.202178
0.062706	-0.024996	-0.068073	-0.893888	0.053407	-0.001047	0.054035	0.009006	-0.086289	-0.002513	-0.164829	-0.885112	0.046153	-0.200270	-0.200483
0.062706	-0.024996	-0.068231	-0.893469	0.052779	-0.001047	0.056967	0.009006	-0.087965	-0.002513	-0.165457	-0.885013	0.046421	-0.199148	-0.197469
0.062706	-0.024996	-0.068390	-0.893050	0.052150	-0.001047	0.059481	0.009425	-0.089640	-0.002513	-0.166085	-0.885032	0.046677	-0.199288	-0.196737
0.062706	-0.024996	-0.068541	-0.892422	0.051522	-0.000838	0.061994	0.010053	-0.091106	-0.002513	-0.166714	-0.885165	0.046921	-0.200405	-0.197754
0.062706	-0.024996	-0.068692	-0.892003	0.051313	-0.000838	0.064298	0.010891	-0.092572	-0.002513	-0.167342	-0.885407	0.047154	-0.199000	-0.200096
0.062706	-0.024996	-0.068836	-0.891374	0.050894	-0.000838	0.066392	0.011938	-0.093829	-0.002513	-0.167761	-0.885750	0.047376	-0.198945	-0.200164
0.062706	-0.024996	-0.068971	-0.890746	0.050684	-0.000838	0.068277	0.013195	-0.095295	-0.002513	-0.168389	-0.886186	0.047590	-0.199935	-0.198478
0.062706	-0.024996	-0.069107	-0.889908	0.050684	-0.000838	0.070162	0.014870	-0.096342	-0.002513	-0.169018	-0.886706	0.047799	-0.201725	-0.198719
0.062706	-0.024996	-0.069236	-0.889071	0.050684	-0.000838	0.071838	0.016546	-0.097599	-0.002513	-0.168808	-0.887299	0.048007	-0.200850	-0.200438
0.064675	-0.029754	-0.069349	-0.888233	0.050894	-0.000838	0.073304	0.018431	-0.098646	-0.002513	-0.168808	-0.887954	0.048220	-0.197939	-0.200008
0.064675	-0.029754	-0.069500	-0.887395	0.050894	-0.000838	0.074770	0.020316	-0.099693	-0.002513	-0.168808	-0.888660	0.048436	-0.196762	-0.197919
0.064675	-0.029754	-0.069644	-0.886557	0.051103	-0.000838	0.076236	0.022619	-0.100740	-0.002513	-0.168808	-0.889405	0.048656	-0.196925	-0.197836
0.064675	-0.029754	-0.069780	-0.885720	0.051522	-0.000838	0.077283	0.024714	-0.101578	-0.002513	-0.168808	-0.890177	0.048883	-0.198120	-0.199294
0.064675	-0.029754	-0.069916	-0.884672	0.051731	-0.000838	0.078540	0.027018	-0.102625	-0.002513	-0.168599	-0.890962	0.049118	-0.200104	-0.201925
0.064675	-0.029754	-0.070044	-0.883835	0.052150	-0.000838	0.079587	0.029322	-0.103463	-0.002513	-0.168599	-0.891749	0.049364	-0.199406	-0.202160
0.064675	-0.029754	-0.070172	-0.882997	0.052569	-0.000838	0.080634	0.031625	-0.104301	-0.002513	-0.168599	-0.892526	0.049623	-0.199931	-0.200550
0.064675	-0.029754	-0.070293	-0.881950	0.052779	-0.000838	0.081472	0.033720	-0.104929	-0.002513	-0.168599	-0.893281	0.049898	-0.201394	-0.197532
0.064675	-0.029754	-0.070422	-0.881112	0.053198	-0.000838	0.082310	0.036023	-0.105767	-0.002513	-0.168389	-0.894004	0.050192	-0.200295	-0.196718
0.064675	-0.029754	-0.070542	-0.880274	0.053617	-0.000838	0.083147	0.037909	-0.106605	-0.002513	-0.168389	-0.894685	0.050508	-0.197233	-0.197595
0.064675	-0.029754	-0.070663	-0.879436	0.054035	-0.000628	0.083985	0.039794	-0.107233	-0.002513	-0.168389	-0.895316	0.050848	-0.195957	-0.199763
0.066150	-0.035563	-0.070784	-0.878808	0.054454	-0.000628	0.084823	0.041679	-0.108071	-0.002513	-0.168389	-0.895889	0.051215	-0.196062	-0.202909
0.066150	-0.035563	-0.070935	-0.877971	0.054664	-0.000628	0.085661	0.043145	-0.108699	-0.002513	-0.168389	-0.896398	0.051610	-0.197227	-0.203510
0.066150	-0.035563	-0.071086	-0.877342	0.055082	-0.000628	0.086498	0.044401	-0.109327	-0.002513	-0.168180	-0.896837	0.052034	-0.199199	-0.202148
0.066150	-0.035563	-0.071245	-0.876923	0.055292	-0.000419	0.087336	0.045448	-0.109956	-0.002513	-0.168180	-0.897201	0.052488	-0.201778	-0.199282
0.066150	-0.035563	-0.071411	-0.876504	0.055502	0.000000	0.087965	0.046077	-0.110793	-0.002513	-0.168180	-0.897481	0.052972	-0.201522	-0.198551
0.066150	-0.035563	-0.071577	-0.876085	0.055711	0.000419	0.088802	0.046286	-0.111422	-0.002513	-0.168180	-0.897674	0.053484	-0.199080	-0.199458
0.066150	-0.035563	-0.071743	-0.875876	0.055920	0.000838	0.089640	0.046286	-0.112050	-0.002513	-0.168180	-0.897777	0.054024	-0.198251	-0.201614
0.066150	-0.035563	-0.071917	-0.875876	0.056130	0.001676	0.090478	0.046077	-0.112678	-0.002513	-0.168180	-0.897790	0.054588	-0.198664	-0.201433
0.066150	-0.035563	-0.072098	-0.875876	0.056130	0.002304	0.091106	0.045448	-0.113307	-0.002513	-0.168180	-0.897713	0.055173	-0.200016	-0.199454
0.066150	-0.035563	-0.072279	-0.875876	0.056339	0.003142	0.091944	0.044611	-0.113935	-0.002513	-0.167971	-0.897550	0.055776	-0.198792	-0.199375
0.066701	-0.038832	-0.072461	-0.876085	0.056339	0.004189	0.092572	0.043354	-0.114563	-0.002513	-0.167971	-0.897306	0.056392	-0.198872	-0.200756
0.066701	-0.038832	-0.072649	-0.876295	0.056549	0.005027	0.093201	0.042097	-0.114982	-0.002513	-0.167971	-0.896988	0.057023	-0.199953	-0.199963
0.066701	-0.038832	-0.072846	-0.876504	0.056549	0.006074	0.093829	0.040841	-0.115611	-0.002513	-0.167971	-0.896604	0.057668	-0.201789	-0.200781
0.066701	-0.038832	-0.073034	-0.876714	0.056758	0.007121	0.094457	0.039375	-0.116030	-0.002513	-0.167971	-0.896162	0.058328	-0.200910	-0.199547
0.066701	-0.038832	-0.073223	-0.877133	0.056758	0.007959	0.094876	0.037909	-0.116448	-0.002513	-0.167971	-0.895672	0.059001	-0.197945	-0.200018
0.066701	-0.038832	-0.073412	-0.877552	0.056967	0.008796	0.095085	0.036443	-0.116867	-0.002513	-0.167971	-0.895144	0.059685	-0.196664	-0.198512
0.066701	-0.038832	-0.073586	-0.877761	0.057177	0.009634	0.095505	0.034976	-0.117286	-0.002513	-0.167971	-0.894588	0.060378	-0.196673	-0.198763
0.066701	-0.038832	-0.073767	-0.878180	0.057596	0.010472	0.095505	0.033720	-0.117496	-0.002513	-0.167971	-0.894013	0.061077	-0.197670	-0.200361
0.066701	-0.038832	-0.073933	-0.878389	0.057805	0.011100	0.095505	0.032882	-0.117705	-0.002513	-0.167971	-0.893431	0.061781	-0.199415	-0.199707
0.066701	-0.038832	-0.074099	-0.878599	0.058224	0.011519	0.095505	0.032044	-0.117914	-0.002513	-0.167971	-0.892850	0.062486	-0.201725	-0.200601
0.066701	-0.038832	-0.074250	-0.878808	0.058643	0.011728	0.095295	0.031416	-0.118124	-0.002513	-0.167971	-0.892279	0.063190	-0.201164	-0.199402
0.066264	-0.040433	-0.074401	-0.878808	0.059271	0.011728	0.095085	0.031207	-0.118124	-0.002513	-0.167971	-0.891727	0.063891	-0.198388	-0.199881
0.066264	-0.040433	-0.074530	-0.878808	0.059690	0.011728	0.094667	0.031207	-0.118124	-0.002513	-0.167971	-0.891201	0.064589	-0.197201	-0.201656
0.066264	-0.040433	-0.074651	-0.878808	0.060318	0.011519	0.094038	0.031625	-0.118124	-0.002513	-0.167761	-0.890707	0.065285	-0.197241	-0.201135
0.066264	-0.040433	-0.074771	-0.878808	0.061156	0.011100	0.093410	0.032044	-0.118124	-0.002513	-0.167761	-0.890250	0.065977	-0.198227	-0.198851
0.066264	-0.040433	-0.074877	-0.878599	0.061785	0.010681	0.092572	0.032882	-0.117914	-0.002513	-0.167761	-0.889832	0.066666	-0.199929	-0.198506
0.066264	-0.040433	-0.074983	-0.878389	0.062622	0.009844	0.091734	0.034139	-0.117705	-0.002513	-0.167761	-0.889457	0.067353	-0.202175	-0.199659
0.066264	-0.040433	-0.075073	-0.878180	0.063670	0.009006	0.090897	0.035395	-0.117496	-0.002513	-0.167761	-0.889125	0.068040	-0.201546	-0.201962
0.066264	-0.040433	-0.075172	-0.877761	0.064507	0.007959	0.089849	0.036861	-0.117286	-0.002513	-0.167761	-0.888837	0.068726	-0.198712	-0.201867
0.066264	-0.040433	-0.075255	-0.877342	0.065554	0.006912	0.088593	0.038537	-0.116867	-0.002513	-0.167761	-0.888591	0.069415	-0.197480	-0.199937
0.066264	-0.040433	-0.075338	-0.876923	0.066602	0.005655	0.087336	0.040212	-0.116658	-0.002513	-0.167761	-0.888386	0.070107	-0.197494	-0.199885
0.065107	-0.042145	-0.075413	-0.876504	0.067649	0.004189	0.086080	0.042097	-0.116239	-0.002513	-0.167761	-0.888219	0.070802	-0.198471	-0.201282
0.065107	-0.042145	-0.075466	-0.876085	0.068696	0.002932	0.084823	0.043982	-0.115820	-0.002513	-0.167761	-0.888086	0.071503	-0.200180	-0.200512
0.065107	-0.042145	-0.075519	-0.875457	0.069743	0.001466	0.083357	0.045658	-0.115401	-0.002513	-0.167761	-0.887982	0.072208	-0.199172	-0.198085
0.065107	-0.042145	-0.075564	-0.875038	0.071000	-0.000209	0.082100	0.047333	-0.114982	-0.002513	-0.167761	-0.887904	0.072918	-0.199367	-0.197682
0.065107	-0.042145	-0.075617	-0.875248	0.072047	-0.000209	0.080634	0.047752	-0.114563	-0.002513	-0.167761	-0.887844	0.073635	-0.200488	-0.198847
0.065107	-0.042145	-0.075693	-0.875248	0.073094	-0.000209	0.079378	0.047752	-0.114144	-0.002513	-0.167761	-0.887789	0.074355	-0.199044	-0.201213
0.065107	-0.042145	-0.075768	-0.875457	0.074142	-0.000209	0.077911	0.047752	-0.113726	-0.002513	-0.167761	-0.887735	0.075078	-0.198924	-0.201219
