0.159206	0.228107	-0.023762	-0.185131
0.159728	0.229235	-0.023407	-0.185674
0.160249	0.230363	-0.023051	-0.186218
0.160769	0.231491	-0.022695	-0.186762
0.161290	0.232619	-0.022339	-0.187305
0.161810	0.233747	-0.021982	-0.187849
0.162330	0.234875	-0.021626	-0.188394
0.162849	0.236002	-0.021269	-0.188938
0.163368	0.237130	-0.020913	-0.189482
0.163887	0.238257	-0.020556	-0.190027
0.164405	0.239385	-0.020199	-0.190571
0.164923	0.240512	-0.019842	-0.191116
0.165441	0.241639	-0.019484	-0.191661
0.165958	0.242766	-0.019127	-0.192206
0.166475	0.243893	-0.018770	-0.192751
0.166992	0.245020	-0.018412	-0.193296
0.167508	0.246147	-0.018054	-0.193841
0.168025	0.247274	-0.017696	-0.194386
0.168540	0.248401	-0.017338	-0.194932
0.169056	0.249527	-0.016980	-0.195477
0.169571	0.250654	-0.016621	-0.196023
0.170085	0.251780	-0.016263	-0.196569
0.170600	0.252906	-0.015904	-0.197114
0.171114	0.254033	-0.015545	-0.197660
0.171628	0.255159	-0.015187	-0.198207
0.172141	0.256285	-0.014828	-0.198753
0.172654	0.257411	-0.014468	-0.199299
0.173167	0.258536	-0.014109	-0.199846
0.173680	0.259662	-0.013750	-0.200392
0.174192	0.260788	-0.013390	-0.200939
0.174703	0.261913	-0.013030	-0.201486
0.175215	0.263039	-0.012670	-0.202032
0.175726	0.264164	-0.012310	-0.202579
0.176237	0.265290	-0.011950	-0.203127
0.176747	0.266415	-0.011590	-0.203674
0.177258	0.267540	-0.011229	-0.204221
0.177767	0.268665	-0.010869	-0.204768
0.178277	0.269790	-0.010508	-0.205316
0.178786	0.270915	-0.010147	-0.205863
0.179295	0.272039	-0.009786	-0.206411
0.179803	0.273164	-0.009424	-0.206959
0.180311	0.274289	-0.009063	-0.207507
0.180819	0.275413	-0.008701	-0.208054
0.181326	0.276537	-0.008339	-0.208602
0.181834	0.277662	-0.007977	-0.209151
0.182340	0.278786	-0.007615	-0.209699
0.182847	0.279910	-0.007253	-0.210247
0.183353	0.281034	-0.006891	-0.210795
0.183859	0.282158	-0.006528	-0.211344
0.184364	0.283282	-0.006166	-0.211893
0.184869	0.284405	-0.005803	-0.212441
0.185374	0.285529	-0.005440	-0.212990
0.185879	0.286652	-0.005077	-0.213539
0.186383	0.287776	-0.004713	-0.214088
0.186886	0.288899	-0.004350	-0.214637
0.187390	0.290022	-0.003986	-0.215186
0.187893	0.291146	-0.003623	-0.215736
0.188396	0.292269	-0.003259	-0.216285
0.188898	0.293392	-0.002895	-0.216835
0.189401	0.294514	-0.002530	-0.217384
0.189902	0.295637	-0.002166	-0.217934
0.190404	0.296760	-0.001801	-0.218483
0.190905	0.297882	-0.001436	-0.219033
0.191406	0.299005	-0.001071	-0.219583
0.191906	0.300127	-0.000706	-0.220133
0.192406	0.301249	-0.000341	-0.220683
0.192906	0.302372	0.000024	-0.221233
0.193405	0.303494	0.000390	-0.221783
0.193904	0.304616	0.000756	-0.222333
0.194403	0.305737	0.001122	-0.222884
0.194902	0.306859	0.001488	-0.223434
0.195400	0.307981	0.001854	-0.223985
0.195897	0.309102	0.002221	-0.224535
0.196395	0.310224	0.002588	-0.225086
0.196892	0.311345	0.002954	-0.225637
0.197389	0.312467	0.003321	-0.226187
0.197885	0.313588	0.003689	-0.226738
0.198381	0.314709	0.004056	-0.227289
0.198877	0.315830	0.004423	-0.227840
0.199372	0.316951	0.004791	-0.228392
0.199867	0.318072	0.005159	-0.228943
0.200362	0.319192	0.005527	-0.229494
0.200857	0.320313	0.005895	-0.230045
0.201351	0.321433	0.006264	-0.230597
0.201845	0.322554	0.006632	-0.231148
0.202338	0.323674	0.007001	-0.231700
0.202831	0.324794	0.007370	-0.232252
0.203324	0.325914	0.007739	-0.232803
0.203816	0.327034	0.008108	-0.233355
0.204308	0.328154	0.008478	-0.233907
0.204800	0.329274	0.008847	-0.234459
0.205291	0.330394	0.009217	-0.235010
0.205782	0.331513	0.009587	-0.235562
0.206273	0.332632	0.009958	-0.236114
0.206763	0.333752	0.010328	-0.236666
0.207253	0.334871	0.010699	-0.237219
0.207743	0.335990	0.011069	-0.237771
0.208232	0.337109	0.011440	-0.238323
0.208722	0.338228	0.011811	-0.238875
0.209210	0.339347	0.012183	-0.239428
0.209699	0.340466	0.012554	-0.239980
0.210187	0.341584	0.012926	-0.240533
0.210674	0.342703	0.013298	-0.241085
0.211162	0.343821	0.013670	-0.241638
0.211649	0.344940	0.014042	-0.242191
0.212136	0.346058	0.014415	-0.242744
0.212622	0.347176	0.014787	-0.243296
0.213108	0.348294	0.015160	-0.243849
0.213594	0.349412	0.015533	-0.244402
0.214079	0.350529	0.015906	-0.244955
0.214564	0.351647	0.016280	-0.245508
0.215049	0.352765	0.016653	-0.246061
0.215533	0.353882	0.017027	-0.246614
0.216017	0.354999	0.017401	-0.247167
0.216501	0.356116	0.017775	-0.247720
0.216984	0.357233	0.018150	-0.248274
0.217467	0.358350	0.018524	-0.248827
0.217950	0.359467	0.018899	-0.249380
0.218433	0.360584	0.019274	-0.249933
0.218915	0.361701	0.019649	-0.250486
0.219396	0.362817	0.020025	-0.251040
0.219878	0.363933	0.020400	-0.251593
0.220359	0.365050	0.020776	-0.252147
0.220840	0.366166	0.021152	-0.252700
0.221320	0.367282	0.021528	-0.253254
0.221800	0.368398	0.021905	-0.253807
0.222280	0.369514	0.022281	-0.254361
0.222759	0.370629	0.022658	-0.254914
0.223238	0.371745	0.023035	-0.255468
0.223717	0.372861	0.023412	-0.256022
0.224195	0.373976	0.023790	-0.256576
0.224674	0.375091	0.024167	-0.257129
0.225151	0.376206	0.024545	-0.257683
0.225629	0.377321	0.024923	-0.258237
0.226106	0.378436	0.025301	-0.258791
0.226583	0.379551	0.025680	-0.259344
0.227059	0.380666	0.026058	-0.259898
0.227535	0.381780	0.026437	-0.260452
0.228011	0.382895	0.026816	-0.261006
0.228487	0.384009	0.027195	-0.261560
0.228962	0.385123	0.027575	-0.262114
0.229437	0.386237	0.027954	-0.262667
0.229911	0.387351	0.028334	-0.263221
0.230385	0.388464	0.028714	-0.263775
0.230859	0.389578	0.029095	-0.264329
0.231333	0.390692	0.029475	-0.264883
0.231806	0.391805	0.029856	-0.265437
0.232279	0.392918	0.030237	-0.265991
0.232751	0.394031	0.030618	-0.266545
0.233224	0.395144	0.030999	-0.267099
0.233696	0.396257	0.031381	-0.267653
0.234167	0.397370	0.031763	-0.268207
0.234638	0.398483	0.032144	-0.268761
0.235109	0.399595	0.032527	-0.269315
0.235580	0.400708	0.032909	-0.269869
0.236050	0.401820	0.033292	-0.270423
0.236520	0.402932	0.033674	-0.270977
0.236990	0.404044	0.034057	-0.271531
0.237459	0.405156	0.034441	-0.272085
0.237928	0.406268	0.034824	-0.272639
0.238397	0.407380	0.035208	-0.273193
0.238865	0.408491	0.035592	-0.273746
0.239334	0.409602	0.035976	-0.274300
0.239801	0.410714	0.036360	-0.274854
0.240269	0.411825	0.036745	-0.275408
0.240736	0.412935	0.037129	-0.275962
0.241203	0.414046	0.037514	-0.276516
0.241669	0.415157	0.037899	-0.277069
0.242135	0.416267	0.038285	-0.277623
0.242601	0.417378	0.038670	-0.278177
0.243067	0.418488	0.039056	-0.278731
0.243532	0.419598	0.039442	-0.279284
0.243997	0.420708	0.039829	-0.279838
0.244462	0.421818	0.040215	-0.280392
0.244926	0.422927	0.040602	-0.280945
0.245390	0.424037	0.040989	-0.281499
0.245854	0.425146	0.041376	-0.282053
0.246317	0.426256	0.041763	-0.282606
0.246780	0.427365	0.042151	-0.283160
0.247243	0.428474	0.042538	-0.283714
0.247705	0.429583	0.042926	-0.284267
0.248167	0.430691	0.043315	-0.284821
0.248629	0.431800	0.043703	-0.285374
0.249091	0.432908	0.044092	-0.285928
0.249552	0.434017	0.044481	-0.286481
0.250013	0.435125	0.044870	-0.287034
0.250473	0.436233	0.045259	-0.287588
0.250934	0.437340	0.045648	-0.288141
0.251394	0.438448	0.046038	-0.288694
0.251853	0.439556	0.046428	-0.289247
0.252313	0.440663	0.046818	-0.289800
0.252772	0.441770	0.047209	-0.290353
0.253231	0.442877	0.047599	-0.290906
0.253689	0.443984	0.047990	-0.291459
0.254147	0.445090	0.048381	-0.292012
0.254605	0.446197	0.048772	-0.292565
0.255063	0.447303	0.049164	-0.293117
0.255520	0.448410	0.049556	-0.293670
0.255977	0.449516	0.049948	-0.294223
0.256433	0.450622	0.050340	-0.294775
0.256890	0.451728	0.050732	-0.295328
0.257346	0.452833	0.051125	-0.295881
0.257802	0.453939	0.051518	-0.296433
0.258257	0.455044	0.051911	-0.296986
0.258712	0.456149	0.052304	-0.297538
0.259167	0.457254	0.052697	-0.298090
0.259622	0.458359	0.053091	-0.298643
0.260076	0.459464	0.053485	-0.299195
0.260530	0.460568	0.053879	-0.299747
0.260983	0.461673	0.054274	-0.300299
0.261437	0.462777	0.054668	-0.300851
0.261890	0.463881	0.055063	-0.301403
0.262343	0.464985	0.055458	-0.301955
0.262795	0.466088	0.055853	-0.302506
0.263247	0.467192	0.056249	-0.303058
0.263699	0.468295	0.056644	-0.303609
0.264151	0.469398	0.057040	-0.304161
0.264602	0.470501	0.057436	-0.304712
0.265054	0.471604	0.057832	-0.305263
0.265504	0.472706	0.058229	-0.305814
0.265955	0.473809	0.058626	-0.306365
0.266405	0.474911	0.059023	-0.306916
0.266855	0.476013	0.059420	-0.307467
0.267304	0.477115	0.059817	-0.308018
0.267754	0.478217	0.060215	-0.308569
0.268203	0.479318	0.060613	-0.309120
0.268652	0.480420	0.061011	-0.309670
0.269100	0.481521	0.061409	-0.310221
0.269548	0.482622	0.061808	-0.310771
0.269996	0.483723	0.062206	-0.311322
0.270444	0.484823	0.062605	-0.311872
0.270891	0.485924	0.063004	-0.312422
0.271338	0.487024	0.063404	-0.312972
0.271785	0.488124	0.063803	-0.313522
0.272231	0.489224	0.064203	-0.314072
0.272677	0.490324	0.064603	-0.314622
0.273123	0.491424	0.065003	-0.315171
0.273569	0.492523	0.065404	-0.315721
0.274014	0.493622	0.065804	-0.316270
0.274460	0.494721	0.066205	-0.316819
0.274904	0.495820	0.066606	-0.317368
0.275349	0.496918	0.067008	-0.317917
0.275793	0.498017	0.067409	-0.318466
0.276237	0.499115	0.067811	-0.319014
0.276681	0.500213	0.068212	-0.319563
0.277124	0.501311	0.068615	-0.320111
0.277568	0.502408	0.069017	-0.320660
0.278011	0.503506	0.069419	-0.321208
0.278453	0.504603	0.069822	-0.321756
0.278896	0.505700	0.070225	-0.322304
0.279338	0.506797	0.070628	-0.322852
0.279779	0.507893	0.071032	-0.323400
0.280221	0.508990	0.071435	-0.323948
0.280662	0.510086	0.071839	-0.324495
0.281103	0.511182	0.072243	-0.325043
0.281544	0.512278	0.072647	-0.325590
0.281984	0.513374	0.073052	-0.326137
0.282424	0.514469	0.073457	-0.326684
0.282864	0.515564	0.073861	-0.327231
0.283304	0.516659	0.074266	-0.327778
0.283743	0.517754	0.074672	-0.328325
0.284183	0.518849	0.075077	-0.328871
0.284621	0.519943	0.075483	-0.329417
0.285060	0.521037	0.075889	-0.329963
0.285498	0.522131	0.076295	-0.330509
0.285937	0.523225	0.076701	-0.331055
0.286374	0.524318	0.077107	-0.331600
0.286812	0.525412	0.077514	-0.332146
0.287249	0.526505	0.077920	-0.332691
0.287686	0.527597	0.078327	-0.333236
0.288123	0.528690	0.078735	-0.333781
0.288560	0.529782	0.079142	-0.334326
0.288996	0.530875	0.079550	-0.334871
0.289432	0.531966	0.079958	-0.335415
0.289868	0.533058	0.080366	-0.335960
0.290303	0.534150	0.080774	-0.336504
0.290739	0.535241	0.081182	-0.337048
0.291174	0.536332	0.081591	-0.337592
0.291608	0.537423	0.082000	-0.338136
0.292043	0.538514	0.082409	-0.338680
0.292477	0.539604	0.082818	-0.339223
0.292911	0.540695	0.083227	-0.339766
0.293345	0.541785	0.083637	-0.340309
0.293778	0.542874	0.084047	-0.340852
0.294211	0.543964	0.084457	-0.341395
0.294644	0.545053	0.084867	-0.341938
0.295077	0.546142	0.085277	-0.342480
0.295509	0.547231	0.085688	-0.343022
0.295942	0.548320	0.086098	-0.343564
0.296374	0.549408	0.086509	-0.344106
0.296806	0.550496	0.086920	-0.344648
0.297237	0.551584	0.087332	-0.345189
0.297668	0.552671	0.087743	-0.345730
0.298099	0.553758	0.088154	-0.346271
0.298530	0.554846	0.088566	-0.346812
0.298961	0.555932	0.088978	-0.347352
0.299391	0.557019	0.089390	-0.347893
0.299821	0.558105	0.089803	-0.348433
0.300251	0.559192	0.090215	-0.348973
0.300680	0.560277	0.090628	-0.349513
0.301110	0.561363	0.091041	-0.350053
0.301539	0.562449	0.091454	-0.350592
0.301968	0.563534	0.091867	-0.351132
0.302396	0.564619	0.092280	-0.351671
0.302825	0.565704	0.092694	-0.352210
0.303253	0.566788	0.093108	-0.352749
0.303681	0.567872	0.093522	-0.353287
0.304108	0.568956	0.093936	-0.353825
0.304536	0.570040	0.094350	-0.354364
0.304963	0.571123	0.094765	-0.354901
0.305390	0.572207	0.095179	-0.355439
0.305817	0.573289	0.095594	-0.355977
0.306243	0.574372	0.096009	-0.356514
0.306669	0.575454	0.096424	-0.357051
0.307096	0.576536	0.096839	-0.357588
0.307521	0.577618	0.097255	-0.358124
0.307947	0.578700	0.097670	-0.358660
0.308372	0.579781	0.098086	-0.359196
0.308798	0.580862	0.098502	-0.359732
0.309223	0.581943	0.098918	-0.360268
0.309647	0.583023	0.099334	-0.360803
0.310072	0.584104	0.099750	-0.361338
0.310496	0.585184	0.100167	-0.361873
0.310920	0.586263	0.100583	-0.362408
0.311344	0.587343	0.101000	-0.362943
0.311768	0.588422	0.101417	-0.363477
0.312191	0.589501	0.101834	-0.364011
0.312614	0.590580	0.102252	-0.364545
0.313037	0.591658	0.102669	-0.365079
0.313460	0.592736	0.103087	-0.365612
0.313882	0.593814	0.103505	-0.366146
0.314304	0.594892	0.103923	-0.366679
0.314726	0.595969	0.104341	-0.367211
0.315148	0.597046	0.104759	-0.367744
0.315570	0.598123	0.105177	-0.368276
0.315991	0.599199	0.105596	-0.368808
0.316412	0.600276	0.106015	-0.369340
0.316833	0.601352	0.106433	-0.369871
0.317254	0.602427	0.106852	-0.370403
0.317675	0.603502	0.107271	-0.370934
0.318095	0.604577	0.107690	-0.371464
0.318515	0.605652	0.108109	-0.371995
0.318935	0.606726	0.108529	-0.372525
0.319355	0.607801	0.108948	-0.373055
0.319775	0.608874	0.109368	-0.373584
0.320194	0.609948	0.109787	-0.374114
0.320613	0.611021	0.110207	-0.374643
0.321032	0.612094	0.110627	-0.375172
0.321451	0.613167	0.111048	-0.375701
0.321869	0.614239	0.111468	-0.376229
0.322288	0.615312	0.111888	-0.376757
0.322706	0.616384	0.112309	-0.377285
0.323124	0.617455	0.112730	-0.377813
0.323541	0.618526	0.113151	-0.378341
0.323959	0.619597	0.113572	-0.378868
0.324376	0.620668	0.113993	-0.379395
0.324793	0.621739	0.114414	-0.379921
0.325210	0.622809	0.114835	-0.380448
0.325627	0.623879	0.115257	-0.380974
0.326043	0.624948	0.115678	-0.381500
0.326460	0.626017	0.116100	-0.382025
0.326876	0.627086	0.116522	-0.382551
0.327292	0.628155	0.116943	-0.383076
0.327707	0.629223	0.117365	-0.383600
0.328123	0.630291	0.117787	-0.384125
0.328538	0.631358	0.118209	-0.384649
0.328954	0.632426	0.118631	-0.385173
0.329369	0.633493	0.119054	-0.385696
0.329784	0.634559	0.119476	-0.386219
0.330198	0.635626	0.119898	-0.386742
0.330613	0.636692	0.120321	-0.387265
0.331027	0.637757	0.120743	-0.387787
0.331441	0.638823	0.121166	-0.388310
0.331855	0.639888	0.121589	-0.388832
0.332269	0.640953	0.122012	-0.389353
0.332682	0.642017	0.122435	-0.389875
0.333095	0.643082	0.122858	-0.390396
0.333509	0.644145	0.123281	-0.390916
0.333922	0.645209	0.123705	-0.391437
0.334334	0.646272	0.124128	-0.391957
0.334747	0.647335	0.124552	-0.392477
0.335159	0.648398	0.124975	-0.392997
0.335571	0.649460	0.125399	-0.393516
0.335984	0.650522	0.125823	-0.394035
0.336395	0.651584	0.126247	-0.394554
0.336807	0.652645	0.126670	-0.395072
0.337219	0.653706	0.127094	-0.395591
0.337630	0.654767	0.127518	-0.396108
0.338041	0.655827	0.127942	-0.396626
0.338453	0.656887	0.128366	-0.397143
0.338864	0.657947	0.128790	-0.397660
0.339274	0.659006	0.129214	-0.398176
0.339685	0.660065	0.129638	-0.398692
0.340096	0.661123	0.130062	-0.399208
0.340506	0.662181	0.130486	-0.399724
0.340916	0.663239	0.130911	-0.400239
0.341326	0.664297	0.131335	-0.400754
0.341736	0.665354	0.131760	-0.401269
0.342145	0.666411	0.132184	-0.401783
0.342555	0.667468	0.132609	-0.402297
0.342964	0.668524	0.133033	-0.402811
0.343373	0.669580	0.133458	-0.403325
0.343782	0.670636	0.133883	-0.403838
0.344191	0.671691	0.134308	-0.404351
0.344599	0.672746	0.134732	-0.404864
0.345008	0.673801	0.135157	-0.405376
0.345416	0.674855	0.135582	-0.405888
0.345824	0.675909	0.136007	-0.406399
0.346233	0.676962	0.136432	-0.406911
0.346640	0.678016	0.136857	-0.407422
0.347048	0.679068	0.137282	-0.407932
0.347456	0.680121	0.137707	-0.408443
0.347863	0.681173	0.138132	-0.408953
0.348271	0.682225	0.138557	-0.409462
0.348678	0.683276	0.138982	-0.409971
0.349085	0.684327	0.139406	-0.410480
0.349492	0.685378	0.139831	-0.410989
0.349899	0.686428	0.140256	-0.411497
0.350306	0.687478	0.140681	-0.412005
0.350712	0.688528	0.141106	-0.412512
0.351119	0.689577	0.141531	-0.413020
0.351525	0.690626	0.141955	-0.413526
0.351931	0.691675	0.142380	-0.414033
0.352337	0.692723	0.142805	-0.414539
0.352743	0.693771	0.143230	-0.415045
0.353149	0.694818	0.143655	-0.415551
0.353554	0.695865	0.144080	-0.416056
0.353960	0.696912	0.144505	-0.416561
0.354365	0.697959	0.144930	-0.417066
0.354770	0.699005	0.145355	-0.417570
0.355175	0.700051	0.145780	-0.418074
0.355580	0.701096	0.146205	-0.418578
0.355985	0.702141	0.146630	-0.419081
0.356390	0.703186	0.147055	-0.419584
0.356794	0.704230	0.147480	-0.420086
0.357199	0.705274	0.147905	-0.420589
0.357603	0.706318	0.148329	-0.421090
0.358008	0.707361	0.148754	-0.421592
0.358412	0.708404	0.149179	-0.422093
0.358816	0.709446	0.149603	-0.422594
0.359220	0.710488	0.150027	-0.423094
0.359624	0.711530	0.150452	-0.423594
0.360028	0.712571	0.150876	-0.424094
0.360432	0.713612	0.151300	-0.424593
0.360835	0.714652	0.151724	-0.425092
0.361239	0.715693	0.152148	-0.425590
0.361642	0.716732	0.152572	-0.426089
0.362045	0.717772	0.152996	-0.426587
0.362448	0.718811	0.153420	-0.427084
0.362851	0.719850	0.153844	-0.427581
0.363254	0.720888	0.154268	-0.428078
0.363657	0.721926	0.154692	-0.428575
0.364060	0.722964	0.155116	-0.429071
0.364462	0.724001	0.155540	-0.429567
0.364865	0.725038	0.155964	-0.430062
0.365267	0.726074	0.156387	-0.430557
0.365669	0.727110	0.156811	-0.431052
0.366072	0.728146	0.157234	-0.431546
0.366474	0.729182	0.157658	-0.432040
0.366876	0.730217	0.158081	-0.432534
0.367278	0.731251	0.158504	-0.433027
0.367680	0.732285	0.158927	-0.433520
0.368082	0.733319	0.159350	-0.434013
0.368483	0.734353	0.159772	-0.434505
0.368885	0.735386	0.160195	-0.434996
0.369287	0.736418	0.160617	-0.435488
0.369689	0.737451	0.161039	-0.435979
0.370090	0.738483	0.161461	-0.436469
0.370492	0.739514	0.161883	-0.436959
0.370893	0.740545	0.162305	-0.437449
0.371295	0.741576	0.162727	-0.437939
